Year,Field-Location,RecId,Source,Pedigree,Replicate,Block,Plot,Range,Pass,"LOCAL_CHECK (Yes, No[Blank])",Plot Length Field (center to center in feet),Alley Length (feet),Row Spacing (inches),Plot Area,Rows/Plot,Packet/Plot,Kernels/Packet,# Seed,Date Planted,Date Harvested,Anthesis [date],Silking [date],Pollen DAP [days],Silk DAP [days],Plant Height [cm],Ear Height [cm],Stand Count [plants],Root Lodging [plants],Stalk Lodging [plants],Grain Moisture [%],Test Weight [lbs/bu],Plot Weight [lbs],Grain Yield [bu/A],"Plot Discarded [enter ""yes"" or ""blank""]",Comments,"Filler [enter ""filler"" or ""blank""]",[add additional measurements here]
2015,DEH1,2662803,S14 IC-0200,Z022E0072/LH82,1,5,109,7,12,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/25/2015,6/26/2015,57,58,209,80,60,0,1,19.6,55.9,19.26,185.1248592,,,,
2015,DEH1,2662687,14SJWE:PHZ51:26022,SD101/PHZ51,1,5,110,7,11,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,7/1/2015,61,63,264,123,54,0,0,19,56.1,19.62,189.9924887,,,,
2015,DEH1,2616029,S14 IC-0232,BSSSC0_028/LH82,1,5,111,7,10,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,7/1/2015,60,63,230,103,50,0,1,17.9,54.1,14.12,138.5894795,,,,
2015,DEH1,2662493,WISN14/43934,LH82_PH207-7/PHB47,1,5,112,7,9,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,6/29/2015,60,61,218,78,60,0,2,18.8,53.3,17.73,172.1143871,,,,
2015,DEH1,2662717,14SJWE:PHZ51:24034,W10004_0097/PHZ51,1,5,113,7,8,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/27/2015,6/28/2015,59,60,225,119,57,0,0,17.7,59.8,23.23,228.5606459,,,,
2015,DEH1,2662763,13WJWE:LH185:2052,M0186/LH185,1,5,114,7,7,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,6/29/2015,60,61,226,84,56,0,0,18.4,57.6,18.97,185.0588672,,,,
2015,DEH1,2662591,CS14-ISO195-046-X-POL-G8,PHN11_LH145_0028/LH195,1,5,115,7,6,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,6/30/2015,61,62,219,120,56,0,0,18.2,62,18.48,180.7206085,,,,
2015,DEH1,2662732,13WJWE:LH185:2343,MO44_PHW65_0035/LH185,1,5,116,7,5,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,7/2/2015,61,64,240,104,50,0,0,20.1,56.3,18.47,176.4274205,,,,
2015,DEH1,2662636,WISN14/43821,PHN11_PHW65_0323/PHB47,1,5,117,7,4,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,6/29/2015,61,61,244,119,59,0,0,19.4,56.6,21.23,204.5678806,,,,
2015,DEH1,2662494,CS14-BISO-23-X-POL-TL7,LH82/TX777,1,5,118,7,3,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/2/2015,7/5/2015,64,67,251,132,52,0,16,22.4,53.7,12.18,112.9955705,,,,
2015,DEH1,2616019,14SJWE:PHZ51:04039,2369/PHZ51,1,5,119,7,2,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/1/2015,7/2/2015,63,64,276,133,56,0,0,20.6,57.6,23.44,222.5002583,,,,
2015,DEH1,2662653,13SAJL:NURSE:0153,PHW52/PHN82,1,5,120,7,1,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/30/2015,7/2/2015,62,64,230,98,52,0,0,21.1,55.5,20.88,196.9517787,,,,
2015,DEH1,2662795,13WJWE:LH185:2445,MOG_PHG83-090-1-1-1-1-B/LH185,1,5,121,8,1,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/30/2015,7/3/2015,62,65,266,127,54,0,1,22.9,54.5,18.99,175.0377623,,,,
2015,DEH1,2662559,14FG0146,NC358/LH195,1,5,122,8,2,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/3/2015,7/5/2015,65,67,249,124,52,0,0,25.4,54.9,23.69,211.2789831,,,,
2015,DEH1,2662482,WISN14/43947,LH82_PH207-13/PHB47,1,5,123,8,3,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,6/29/2015,60,61,221,87,60,0,0,19,56.6,19.05,184.4728293,,,,
2015,DEH1,2662685,S14 IC-0180,SD101/LH82,1,5,124,8,4,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,6/29/2015,60,61,228,127,53,0,0,18.8,56.8,17.05,165.5132713,,,,
2015,DEH1,2662674,WISN14/44455,PHW65_MOG_0311/PHB47,1,5,125,8,5,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,6/30/2015,61,62,254,123,57,0,0,19.9,57.4,24.94,238.8258736,,,,
2015,DEH1,2662457,S14 IC-0031,LH149/LH82,1,6,126,8,6,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,6/29/2015,60,61,208,117,56,0,2,19.3,57.6,13.94,134.4896051,,,,
2015,DEH1,2662683,CS14-ISO195-140-X-POL-G8,REDEAR2-2-2-1-1-2-B-B-1-B10/LH195,1,6,127,8,7,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/3/2015,7/7/2015,65,69,272,158,51,0,0,24.3,55.9,23.21,210.0503598,,,,
2015,DEH1,2662433,14SJWE:PHZ51:21032,GEMS-0142/PHZ51,1,6,128,8,8,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/1/2015,7/2/2015,63,64,252,118,56,0,0,19.5,57.8,22.18,213.4567201,,,,
2015,DEH1,2662587,WISN14/43101,PHM81/PHB47,1,6,129,8,9,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/25/2015,6/25/2015,57,57,203,83,57,0,0,18,56.3,13.94,136.6561043,,,,
2015,DEH1,2616072,14SJWE:PHZ51:16040,B73_PHG39-19/PHZ51,1,6,130,8,10,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/1/2015,7/2/2015,63,64,257,119,53,0,0,19.8,52.7,23.89,229.0566621,,,,
2015,DEH1,2662648,WE13-80ISO-358-X-POL-80,PHV63/PB80,1,6,131,8,11,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,,,,,,,,,,,,,,Yes,Half of the row was empty,,
2015,DEH1,2662626,CS14-ISO195-040-X-POL-G8,PHN11_PHW65_0237/LH195,1,6,132,8,12,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/3/2015,7/4/2015,65,66,260,134,47,0,0,21.1,53.1,22.12,208.6481487,,,,
2015,DEH1,2662665,13WJWE:LH198:3544,PHW65_MOG_0137/LH198,1,6,133,8,13,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,7/1/2015,61,63,250,143,57,0,0,19.9,54.1,22.94,219.6738388,,,,
2015,DEH1,2662479,13SAJL:NURSE:0185,LH74/TX205,1,6,134,8,14,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,7/2/2015,61,64,259,122,54,0,0,18.9,50.7,22.5,218.1502837,,,,
2015,DEH1,2662586,14SJWE:PHZ51:08031,PHM49/PHZ51,1,6,135,8,15,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/30/2015,7/3/2015,62,65,262,120,60,0,0,19.5,52.7,18.64,179.3883347,,,,
2015,DEH1,2662650,13SAJL:NURSE:0131,PHW52/PHG35,1,6,136,8,16,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,6/30/2015,61,62,244,115,60,0,0,20.1,53.5,26.07,249.0234354,,,,
2015,DEH1,2616034,S14 IC-0236,BSSSC0_038/LH82,1,6,137,8,17,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,6/30/2015,60,62,200,90,55,0,1,20.2,53.9,12.15,115.9128486,,,,
2015,DEH1,2662768,WE13-80ISO-402-X-POL-80,Z013E0044/PB80,1,6,138,8,18,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/6/2015,7/8/2015,68,70,271,153,57,0,0,20.4,54.3,19.92,189.5635405,,,,
2015,DEH1,2616022,14SJWE:PHZ51:13028,BSSSC0_002/PHZ51,1,6,139,8,19,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/2/2015,7/6/2015,64,68,282,155,55,0,31,17.7,54.9,15.79,155.3582695,,,,
2015,DEH1,2662582,14SJWE:PHZ51:06015,PHG80/PHZ51,1,6,140,8,20,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/3/2015,7/6/2015,65,68,293,161,56,0,0,19.4,54.3,24.28,233.9570485,,,,
2015,DEH1,2662579,14SJWE:PHZ51:06014,PHG72/PHZ51,1,6,141,9,20,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,6/30/2015,61,62,229,125,60,0,0,17.1,58,19.35,191.7731976,,,,
2015,DEH1,2662744,WISN14/43430,W10006_0003/PHB47,1,6,142,9,19,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,6/29/2015,60,61,256,127,60,0,6,16.2,53.9,19.1,191.3505856,,,,
2015,DEH1,2662805,13WJWE:LH185:2130,M0296/LH185,1,6,143,9,18,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/1/2015,7/2/2015,63,64,235,115,44,0,0,18.1,52.7,17.13,167.7234065,,,,
2015,DEH1,2662496,LOCAL_CHECK_1,DKC54-40RIB GENVT2P,1,6,144,9,17,Yes,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,6/29/2015,60,61,228,115,58,0,0,18.3,55.5,22.15,216.3456647,,,,
2015,DEH1,2662662,13WJWE:LH198:3542,PHW65_MOG_0012/LH198,1,6,145,9,16,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/30/2015,6/30/2015,62,62,234,121,60,0,0,20.3,55.1,27.34,260.500908,,,,
2015,DEH1,2662474,13SAJL:NURSE:0137,LH74/PHG35,1,6,146,9,15,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,6/30/2015,61,62,234,114,54,0,0,18.5,54.7,20.72,201.8830092,,,,
2015,DEH1,2662746,WISN14/43438,W10006_0009/PHB47,1,6,147,9,14,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/27/2015,6/29/2015,59,61,237,130,56,0,11,17.1,51.5,16.31,161.6444885,,,,
2015,DEH1,2662402,14FG0048,B97/PHB47,1,6,148,9,13,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,6/30/2015,60,62,238,95,51,0,0,18.6,54.7,20.44,198.9104986,,,,
2015,DEH1,2662458,14SJWE:PHZ51:22001,LH149/PHZ51,1,6,149,9,12,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,7/1/2015,61,63,264,135,53,0,0,18.2,54.7,21.46,209.8627846,,,,
2015,DEH1,2616051,13SAJL:NURSE:0051,B14A/OH43,1,6,150,9,11,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/30/2015,7/2/2015,62,64,256,129,57,0,5,18.3,53.7,18.12,176.9834512,,,,
2015,DEH1,2616036,S14 IC-0067,BSSSC0_044/LH82,1,7,151,9,10,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,7/1/2015,61,63,214,108,57,0,3,17.1,52.7,13.62,134.9845453,,,,
2015,DEH1,2662731,WISN14/44250,W10005_0029/PHB47,1,7,152,9,9,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,6/29/2015,60,61,243,106,57,0,0,17.4,54.3,17.97,177.4518511,,,,
2015,DEH1,2662505,LOCAL_CHECK_5,DKC65-19 RIB GENVT3P,1,7,153,9,8,Yes,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,6/29/2015,61,61,223,107,56,0,0,21.1,58.8,29.6,279.2036709,,,,
2015,DEH1,2616049,13SAJL:NURSE:0005,B14A/C103,1,7,154,9,7,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/30/2015,7/7/2015,62,69,282,133,56,0,1,19.2,54.9,14.33,138.423543,,,,
2015,DEH1,2662413,14FG0129,CML103/LH195,1,7,155,9,6,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/7/2015,7/8/2015,69,70,255,164,48,0,0,23.2,54.9,24.79,227.6093804,,,,
2015,DEH1,2616039,14SJWE:PHZ51:08040,BSSSC0_048/PHZ51,1,7,156,9,5,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/30/2015,7/3/2015,62,65,273,139,51,0,19,17.8,56.8,14.34,140.9202414,,,,
2015,DEH1,2662668,13WJWE:LH198:3547,PHW65_MOG_0176/LH198,1,7,157,9,4,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,6/29/2015,61,61,233,132,56,0,1,19.6,57.4,19.18,184.3559086,,,,
2015,DEH1,2662467,S14 CR-0303,LH198/CGR01,1,7,158,9,3,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,7/1/2015,61,63,249,145,58,0,0,18.7,59,21.81,211.9818221,,,,
2015,DEH1,2662557,S14 IC-0298,N542/LH82,1,7,159,9,2,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,7/1/2015,61,63,216,90,55,0,0,19.7,57,18.36,176.2546696,,,,
2015,DEH1,2662667,13WJWE:LH185:2163,M0311/LH185,1,7,160,9,1,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/1/2015,7/3/2015,63,65,240,117,57,0,0,19.9,53.7,20.45,195.8295555,,,,
2015,DEH1,2662566,WISN14/43862,PHAW6/PHB47,1,7,161,10,1,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,6/30/2015,61,62,256,149,58,0,2,19.3,56.3,18.67,180.1234524,,,,
2015,DEH1,2662759,13WJWE:LH185:2637,Z013E0007/LH185,1,7,162,10,2,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/1/2015,7/2/2015,63,64,232,123,49,0,0,21.1,54.5,22.45,211.7608923,,,,
2015,DEH1,2662801,13WJWE:CG102:1395,Z022E0053/CG102,1,7,163,10,3,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/1/2015,7/3/2015,63,65,230,115,53,0,0,20.5,58.6,16.54,157.2009056,,,,
2015,DEH1,2662416,14FG0092,CML228/PHZ51,1,7,164,10,4,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/4/2015,7/7/2015,66,69,280,151,57,0,1,22.7,59,28.02,258.9405312,,,,
2015,DEH1,2662465,14SJWE:PHZ51:20038,LH195/PHZ51,1,7,165,10,5,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/2/2015,7/4/2015,64,66,270,136,58,0,0,19,57.4,21.68,209.9407317,,,,
2015,DEH1,2662538,WISN14/43134,MO44_PHG47_0072/PHB47,1,7,166,10,6,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,6/29/2015,60,61,232,109,58,0,0,19.4,58,15.91,153.305463,,,,
2015,DEH1,2662415,14FG0050,CML228/PHB47,1,7,167,10,7,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/4/2015,7/5/2015,66,67,256,154,57,0,0,22.8,56.1,27.11,250.2068686,,,,
2015,DEH1,2662716,S14 IC-0372,W10004_0097/LH82,1,7,168,10,8,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,6/29/2015,60,61,207,97,59,0,2,17.7,58.2,17.03,167.5586655,,,,
2015,DEH1,2662569,14SJWE:PHZ51:05016,PHB47/PHZ51,1,7,169,10,9,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,6/30/2015,61,62,253,118,56,0,0,17,54.9,21.72,215.521362,,,,
2015,DEH1,2616038,S14 IC-0238,BSSSC0_048/LH82,1,7,170,10,10,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,7/1/2015,60,63,240,121,55,0,4,17,51.1,13.51,134.0558748,,,,
2015,DEH1,2662727,13WJWE:LH185:2614,W10004_0232/LH185,1,7,171,10,11,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,7/2/2015,61,64,247,121,54,0,1,19.2,51.1,19.68,190.1029537,,,,
2015,DEH1,2616090,13SAJL:NURSE:0117,B73/PHM49,1,7,172,10,12,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/1/2015,7/2/2015,63,64,272,145,56,0,0,20.1,53.5,25.58,244.3429029,,,,
2015,DEH1,2662409,S14 IC-0019,CG121/LH82,1,7,173,10,13,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/25/2015,6/26/2015,57,58,211,113,57,0,3,16.9,53.7,15.02,149.2187392,,,,
2015,DEH1,2662793,14SJWE:PHZ51:04025,Z022E0023/PHZ51,1,7,174,10,14,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/30/2015,7/1/2015,62,63,269,126,58,0,0,19.6,53.1,22.79,219.0548049,,,,
2015,DEH1,2662724,14SJWE:PHZ51:18043,W10004_0216/PHZ51,1,7,175,10,15,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/30/2015,7/1/2015,62,63,276,136,52,0,1,18.7,54.3,21,204.1090447,,,,
2015,DEH1,2662603,13WJWE:LH198:3493,PHN11_OH43_0142/LH198,1,8,176,10,16,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/30/2015,7/1/2015,62,63,246,129,54,0,0,19.6,55.1,21.39,205.5981692,,,,
2015,DEH1,2662741,WISN14/44265,W10005_0147/PHB47,1,8,177,10,17,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,6/30/2015,60,62,242,116,56,0,0,16.6,55.1,15.21,151.6518367,,,,
2015,DEH1,2662673,CS14-ISO195-125-X-POL-G8,PHW65_MOG_0311/LH195,1,8,178,10,18,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/3/2015,7/4/2015,65,66,252,126,50,0,7,20,53.3,22.31,213.3742301,,,,
2015,DEH1,2662701,WISN14/44206,W10001_0012/PHB47,1,8,179,10,19,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,6/29/2015,60,61,239,127,60,0,22,16.7,54.5,11.49,114.4240828,,,,
2015,DEH1,2616084,S14 IC-0258,B73_PHG39-7/LH82,1,8,180,10,20,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,6/28/2015,60,60,209,85,55,0,1,18.9,55.1,21.49,208.3577598,,,,
2015,DEH1,2662786,S14 IC-0350,Z013E0082/LH82,1,8,181,11,20,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,7/1/2015,61,63,216,118,53,0,0,20.4,52.7,20.29,193.0845501,,,,
2015,DEH1,2662721,14SJWE:PHZ51:25032,W10004_0204/PHZ51,1,8,182,11,19,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/1/2015,7/1/2015,63,63,271,120,55,0,0,18.2,54.7,19.19,187.6638787,,,,
2015,DEH1,2662423,13SAJL:NURSE:0045,F42/MO17,1,8,183,11,18,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/1/2015,7/4/2015,63,66,252,116,56,0,0,20.2,54.1,26.55,253.2910396,,,,
2015,DEH1,2662488,WISN14/43207,LH82_PH207-22/PHB47,1,8,184,11,17,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,6/29/2015,60,61,204,64,59,0,0,17.8,54.5,15.34,150.7473155,,,,
2015,DEH1,2662589,13WJWE:LH185:2595,LH195/LH185,1,8,185,11,16,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/1/2015,7/2/2015,63,64,231,107,59,0,0,20.2,53.5,25.76,245.7543194,,,,
2015,DEH1,2662691,14SJWE:PHZ51:19044,TX29A/PHZ51,1,8,186,11,15,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/2/2015,7/6/2015,64,68,317,157,58,0,3,19.9,52.7,20.76,198.7981209,,,,
2015,DEH1,2662815,14SJWE:PHZ51:11026,Z022E0149/PHZ51,1,8,187,11,14,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/30/2015,7/2/2015,62,64,304,152,54,0,1,19.1,53.3,17.41,168.3835659,,,,
2015,DEH1,2662550,WISN14/44350,MOG_MO45-074-1-1-1-1-B/PHB47,1,8,188,11,13,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/30/2015,7/3/2015,62,65,271,170,60,0,2,18.8,54.7,23.45,227.64142,,,,
2015,DEH1,2662705,WISN14/44226,W10001_0022/PHB47,1,8,189,11,12,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,6/29/2015,60,61,273,129,57,0,0,18.9,52.7,18.66,180.9193019,,,,
2015,DEH1,2662563,13WJWE:LH198:3590,PB80/LH198,1,8,190,11,11,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/2/2015,7/6/2015,64,68,221,110,52,0,0,17.5,54.9,8.31,81.9610252,,,,
2015,DEH1,2662461,WISN14/43105,LH162/PHB47,1,8,191,11,10,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,6/29/2015,60,61,228,101,55,0,1,18,54.3,16.7,163.7128365,,,,
2015,DEH1,2662584,14SJWE:PHZ51:24021,PHHV4/PHZ51,1,8,192,11,9,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/30/2015,7/1/2015,62,63,281,151,60,0,0,18.1,56.3,20.53,201.0135164,,,,
2015,DEH1,2662660,WISN14/43662,PHW65/PHB47,1,8,193,11,8,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,6/29/2015,61,61,238,101,50,0,0,19.7,57.4,21.87,209.9504153,,,,
2015,DEH1,2616093,13SAJL:NURSE:0165,B73/PHN82,1,8,194,11,7,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/30/2015,7/3/2015,62,65,255,137,60,0,0,19.5,58.2,22.51,216.6325865,,,,
2015,DEH1,2662574,13SAJL:NURSE:0099,PHG39/PHM49,1,8,195,11,6,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/1/2015,7/3/2015,63,65,256,136,52,0,0,22,56.6,23.26,216.898587,,,,
2015,DEH1,2662476,13SAJL:NURSE:0111,LH74/PHM49,1,8,196,11,5,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,6/30/2015,61,62,241,133,48,0,0,18.5,58,18.82,183.3705711,,,,
2015,DEH1,2662637,13WJWE:LH198:3535,PHN11_PHW65_0328/LH198,1,8,197,11,4,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/30/2015,7/1/2015,62,63,252,130,47,0,0,18.7,57.4,19.73,191.7653072,,,,
2015,DEH1,2662492,WISN14/44026,LH82_PH207-6/PHB47,1,8,198,11,3,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,6/29/2015,60,61,230,112,56,0,0,20,55.9,20.17,192.9071367,,,,
2015,DEH1,2662796,14SJWE:PHZ51:26004,Z022E0036/PHZ51,1,8,199,11,2,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/1/2015,7/2/2015,63,64,284,144,49,0,0,20.4,54.7,20.06,190.8958144,,,,
2015,DEH1,2662679,S14 IC-0313,R226/LH82,1,8,200,11,1,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/30/2015,7/1/2015,62,63,210,112,46,0,0,20.4,53.3,15.17,144.3613911,,,,
2015,DEH1,2662652,13SAJL:NURSE:0105,PHW52/PHM49,1,9,201,12,1,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/30/2015,7/3/2015,62,65,247,127,55,0,0,22.7,55.1,21.7,200.5356719,,,,
2015,DEH1,2616088,13SAJL:NURSE:0143,B73/PHG35,1,9,202,12,2,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,7/2/2015,61,64,232,132,59,0,0,19.3,55.7,25.05,241.6760837,,,,
2015,DEH1,2662619,CS14-ISO195-017-X-POL-G8,PHN11_PHW65_0015/LH195,1,9,203,12,3,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/1/2015,7/2/2015,63,64,228,113,48,0,0,21.6,54.9,18.56,173.9588165,,,,
2015,DEH1,2616078,S14 IC-0275,B73_PHG39-24/LH82,1,9,204,12,4,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/28/2015,6/29/2015,60,61,207,87,59,0,0,20,58.6,21.91,209.5486051,,,,
2015,DEH1,2662484,WISN14/43223,LH82_PH207-16/PHB47,1,9,205,12,5,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/27/2015,6/28/2015,59,60,198,80,60,0,3,18,57.6,16.42,160.9679506,,,,
2015,DEH1,2662502,LOCAL_CHECK_4,DKC64-69 RIB GENVT3P,1,9,206,12,6,Yes,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/2/2015,7/1/2015,64,63,245,122,57,0,0,20.2,56.3,28.67,273.5161622,,,,
2015,DEH1,2662438,14SJWE:PHZ51:14045,GEMS-0148/PHZ51,1,9,207,12,7,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/1/2015,7/2/2015,63,64,260,147,56,0,0,19.6,56.3,18.07,173.6867189,,,,
2015,DEH1,2662436,14SJWE:PHZ51:14044,GEMS-0147/PHZ51,1,9,208,12,8,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/2/2015,7/3/2015,64,65,283,146,55,0,0,19,57.6,20.86,202.000169,,,,
2015,DEH1,2616067,14SJWE:PHZ51:23025,B73_PHG39-14/PHZ51,1,9,209,12,9,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/3/2015,7/5/2015,65,67,274,148,54,0,0,20.1,53.3,21.49,205.2747843,,,,
2015,DEH1,2662452,CS14-ISO195-142-X-POL-G8,LAMA2002-58-3-B-B-B-B-B-B-1-B19-B18-B22/LH195,1,9,210,12,10,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/7/2015,7/8/2015,69,70,260,141,59,0,0,25.2,49,23.72,212.1136866,,,,
2015,DEH1,2616043,14SJWE:PHZ51:25014,B104/PHZ51,1,9,211,12,11,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/1/2015,7/2/2015,63,64,272,128,59,0,3,18.4,54.5,18.07,176.279058,,,,
2015,DEH1,2662780,13WJWE:LH185:2724,Z013E0078/LH185,1,9,212,12,12,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/30/2015,7/2/2015,62,64,249,129,57,0,0,22.3,52.1,27.62,256.5648181,,,,
2015,DEH1,2662762,S14 IC-0323,Z013E0020/LH82,1,9,213,12,13,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/30/2015,7/2/2015,62,64,211,88,53,0,0,20.4,52.9,14.98,142.5533051,,,,
2015,DEH1,2616058,CS14-ISO195-021-X-POL-G8,PHB47/LH195,1,9,214,12,14,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,7/3/2015,7/4/2015,65,66,247,136,55,0,2,18.9,54.1,20.4,197.7895905,,,,
2015,DEH1,2662434,S14 IC-0359,GEMS-0146/LH82,1,9,215,12,15,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,6/30/2015,61,62,235,95,58,0,3,19.8,51.9,17.71,169.8029923,,,,
2015,DEH1,2616035,14SJWE:PHZ51:08038,BSSSC0_038/PHZ51,1,9,216,12,16,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,6/30/2015,61,62,249,118,56,0,5,18.3,56.1,17.27,168.6812473,,,,
2015,DEH1,2662816,S14 IC-0219,Z022E0160/LH82,1,9,217,12,17,,17.4,2,30,77,,,,,4/29/2015,9/14/2015,6/29/2015,7/1/2015,61,63,220,109,47,0,0,18.8,53.3,14.55,141.2444632,,,,
